cov1,cov2,cov3,cov4,cov5,cov6,cov7,sal_pur_rat,igst_itc_tot_itc_rat,lib_igst_itc_rat
0.88263845,0.75825024,0.09044971,0.033518817,0.2680128,0.5656733,0.21869142,0.11780067,-0.16281475,0.1516839
0.9944596,0.95650774,0.6408504,0.54333687,0.4914319,0.7258633,0.10477086,-0.035220742,-0.96372336,-0.054258954
0.98054856,0.9131207,-0.06868698,-0.19485967,0.34193218,0.7896425,0.15326726,-0.032510012,-0.7891745,-0.049522668
0.9995819,0.99490374,0.86573094,0.882375,0.74764717,0.8382887,0.87532514,-0.035313204,0.8074946,-0.05444726
0.9920764,0.9481354,-0.33787802,-0.3811615,0.37271878,0.87829703,0.31324086,-0.03475405,-0.5554603,-0.05339841
0.89200217,0.77896005,0.16067758,0.10924806,0.2771183,0.5720886,0.24885404,0.093669556,-0.12816195,0.11008588
0.9972656,0.971065,-0.21889228,-0.35174376,0.44825578,0.9224529,0.20986162,-0.035249338,-0.9479439,-0.054318603
0.97774744,0.92392874,0.5064277,0.52436554,0.4610889,0.68290883,0.54877526,-0.033502992,0.3401944,-0.050869234
0.98925126,0.9329643,0.46546695,0.3310961,0.4326781,0.7187894,0.08890672,-0.03465382,-0.9379668,-0.053206205
0.94607645,0.83279157,-0.1564597,-0.20541972,0.28881362,0.71034235,0.26884264,0.00035944063,-0.12449615,0.000300957
0.9878648,0.9299565,0.7190177,0.6712105,0.48814338,0.57743746,0.26674706,-0.034909226,-0.6660299,-0.053530667
0.90778226,0.7823486,0.2524191,0.17534527,0.27796802,0.5713423,0.18732712,0.04959106,-0.27045715,0.054741774
0.97847164,0.9104513,0.02962572,0.18517956,0.45208472,0.7693581,0.85890263,-0.033104002,1.5194297,-0.048995342
0.9920236,0.9436956,0.67252815,0.58722633,0.484987,0.65555286,0.10803045,-0.035122417,-0.93503577,-0.054029003
0.987667,0.94348186,0.12905815,0.31984985,0.5015513,0.77703446,0.92778474,-0.035035588,1.7849036,-0.053506117
0.9999242,0.9979949,-0.33687994,0.19514942,0.7472421,0.97891057,0.99835557,-0.035313297,2.1461153,-0.054447718
0.9377529,0.8165875,0.07689504,-0.03724781,0.28687057,0.64670074,0.116510436,0.005658653,-0.6123387,0.005078859
0.9663137,0.8856402,-0.057665862,-0.13862865,0.31675625,0.7592206,0.21187596,-0.02303155,-0.49153224,-0.036724217
0.9445395,0.83411664,-0.14068645,-0.18822515,0.29126617,0.70567936,0.28419948,-0.00018585727,-0.0925292,0.0024940146
0.99843043,0.9880464,0.5621074,0.67762333,0.66884923,0.8761394,0.9043926,-0.03530932,1.2364227,-0.054433025
0.96354806,0.86965436,0.034213733,-0.06926185,0.3213972,0.7269191,0.15174893,-0.020993775,-0.6675194,-0.032852583
0.9996713,0.9938304,-0.51934296,-0.33639944,0.60947806,0.9764271,0.9347053,-0.035311937,1.3133415,-0.05444242
0.9486747,0.84839237,-0.07793572,-0.11328297,0.31452385,0.7282875,0.35638365,0.00022983552,0.039965857,-0.0025603925
0.82416433,0.6836368,-0.0055384156,-0.046944354,0.22635414,0.51215625,0.24454893,0.37902716,0.122251146,0.4890135
0.98502177,0.93501765,0.6470621,0.66017383,0.5178807,0.6438395,0.6279509,-0.03480728,0.49623588,-0.0532017
0.92670935,0.794668,0.3908607,0.298249,0.32356697,0.5123543,0.14725971,0.0064125583,-0.5052404,0.009434374
0.85679543,0.7260462,0.099770576,0.065615065,0.25628385,0.52978355,0.21185757,0.25140306,-0.037271336,0.31511217
0.91373414,0.7860413,-0.03243942,-0.12094099,0.256081,0.6397753,0.17843714,0.04075192,-0.3471306,0.049757153
0.92133313,0.7904959,-0.13738012,-0.19058517,0.26407236,0.6448534,0.23641397,0.032489218,-0.11644262,0.046644572
0.9532951,0.8478128,-0.0020865952,-0.10900414,0.30657664,0.7165257,0.16474307,-0.010960809,-0.57278633,-0.020600505
0.9167101,0.7987156,-0.022397853,-0.034339007,0.29392248,0.66164404,0.37224036,0.08221001,0.25676122,0.11343058
0.9857797,0.9277546,-0.26218084,-0.30451393,0.3582314,0.8388831,0.29421178,-0.033191215,-0.4600205,-0.05049156
0.9807618,0.9053579,0.6616744,0.6129828,0.453481,0.5346261,0.23532933,-0.034100283,-0.6471571,-0.051891167
0.9951014,0.9677445,-0.25109398,0.027623948,0.52306056,0.8807751,0.96001905,-0.035262525,1.9036802,-0.05424293
0.96152824,0.8609338,-0.02942964,-0.16283473,0.30737615,0.73407274,0.12798534,-0.021522652,-0.6679093,-0.033628244
0.9998874,0.9962178,0.9425376,0.9174605,0.7730447,0.8220453,0.5016078,-0.03531329,-0.9189563,-0.054447684
0.9909339,0.9642298,0.6611556,0.67970836,0.5567199,0.71103805,0.6641806,-0.03518862,0.3855952,-0.054110784
0.96202594,0.8643357,0.46253276,0.3719603,0.38503313,0.5853075,0.1403721,-0.02653609,-0.6948726,-0.04021049
0.9565033,0.8405834,0.5899996,0.53707504,0.39676616,0.46784416,0.20303963,-0.026397377,-0.52484035,-0.038488325
0.9586446,0.8842685,0.15370491,0.23215179,0.3941278,0.70033985,0.673117,-0.027334297,0.9616021,-0.038638256
0.9402412,0.80245835,0.43699875,0.35640326,0.3575835,0.5317203,0.1958858,-0.001167686,-0.45652777,-0.0043957997
0.95005935,0.875861,0.35591087,0.37118047,0.3874292,0.6404579,0.5096086,-0.020697884,0.3820341,-0.03062809
0.99567187,0.9672013,-0.30904278,-0.042720087,0.5177383,0.8912189,0.9596506,-0.03525915,1.8961042,-0.054225992
0.9876257,0.92689455,0.6213442,0.5520535,0.4537527,0.6464567,0.19020188,-0.034715265,-0.73973143,-0.053278323
0.9838371,0.91319823,0.2124518,0.04543297,0.35807404,0.75842816,0.1065724,-0.033867218,-0.8904373,-0.051841434
0.9958945,0.97238445,0.77372193,0.7969997,0.6115336,0.68963236,0.8018946,-0.0353,0.9133585,-0.054397162
0.92158616,0.80411637,0.17917107,0.08517559,0.2891469,0.59301597,0.15584521,0.021557262,-0.4958435,0.023866486
0.9800034,0.9172822,-0.17884189,-0.23204218,0.34089756,0.8150866,0.2583972,-0.030439572,-0.46251377,-0.04676753
0.95027596,0.84845734,-0.026542313,-0.1257909,0.28412348,0.7084986,0.16480081,-0.012145303,-0.5599781,-0.020991828
0.96811515,0.88181835,0.5791007,0.5570251,0.4272248,0.571026,0.38754347,-0.03036279,-0.12849197,-0.045544684
0.9630897,0.85568565,-0.061758086,-0.14509106,0.31450653,0.7629713,0.23000573,-0.019179277,-0.4458241,-0.03226373
0.99998206,0.9991023,0.97923124,0.96006584,0.8633405,0.8694362,0.821077,-0.0353133,-0.5923174,-0.054447737
0.9815964,0.914264,0.6624682,0.62903243,0.4594999,0.58789206,0.33824337,-0.034089915,-0.3080476,-0.051991917
0.9920928,0.9559449,0.7937962,0.7777415,0.5661341,0.60419405,0.59471565,-0.03523483,0.12635167,-0.0542077
0.98964655,0.9455312,-0.15998729,0.047689106,0.47794768,0.83683485,0.93372375,-0.035003945,1.7807696,-0.053358793
0.9083817,0.77909064,-0.11709828,-0.122115634,0.27682683,0.64128923,0.35837573,0.060741987,0.2533789,0.09123542
0.93246484,0.83072984,-0.014056481,-0.043209437,0.2991689,0.67584133,0.36009547,0.004029463,-0.0004000756,0.004929471
0.9584163,0.86236364,0.51664644,0.45486924,0.3908622,0.5727635,0.27637565,-0.025503121,-0.39639506,-0.03870928
0.9998666,0.9970132,-0.34184194,0.10533693,0.72133505,0.97454643,0.9977245,-0.035313293,2.1365447,-0.05444766
0.99624056,0.9710362,-0.2578726,0.013600885,0.5315102,0.898803,0.9653056,-0.035279784,1.9002441,-0.054301634
0.9203201,0.7832026,-0.010669574,-0.12369217,0.27026093,0.64706653,0.13630818,0.03606997,-0.4584333,0.045787115
0.9877108,0.9443295,-0.09846285,0.12447025,0.47476417,0.81432486,0.92433906,-0.03483013,1.7563533,-0.052894942
0.9314531,0.84453017,0.3085942,0.31087366,0.34931326,0.58424705,0.426843,-0.009023172,0.3211571,-0.011585934
0.9994476,0.98878366,0.7183741,0.57487917,0.59584564,0.8646066,0.032351043,-0.035312627,-1.0488566,-0.054445732
0.93177867,0.80693275,0.26514348,0.15634958,0.301539,0.5570677,0.115838446,0.00070595543,-0.60588133,0.00050389784
0.90957516,0.7878545,-0.08193508,-0.09538574,0.27926677,0.63586634,0.3330447,0.087540425,0.20969659,0.12388131
0.97311723,0.9018037,-0.25672722,-0.23651749,0.33499268,0.7855016,0.4030998,-0.027400035,-0.023781119,-0.04098011
0.9034594,0.7846219,0.06976654,0.07454131,0.29613695,0.6199619,0.46132335,0.0458395,0.39103353,0.06700762
0.8638834,0.72661793,0.08307738,0.057935152,0.26108557,0.5447542,0.26682398,0.2519517,0.057149448,0.3113603
0.9511681,0.84230316,0.46246958,0.39137292,0.3541995,0.5116721,0.14707062,-0.024824234,-0.634349,-0.035926618
0.9774835,0.91103303,-0.1931494,-0.1873958,0.3628688,0.81232476,0.38252833,-0.026656622,-0.10878718,-0.040247325
0.93019336,0.7951351,0.21595363,0.13861935,0.29967,0.59863067,0.18565914,0.01417309,-0.34437212,0.014384846
0.9220321,0.8061899,-0.0235846,-0.103229776,0.2730198,0.6501516,0.20356323,0.039873715,-0.34062275,0.05066469
0.9977195,0.982904,0.6426604,0.73324704,0.6514846,0.8152848,0.92436457,-0.035309814,1.6104616,-0.054432422
0.9118076,0.7881429,-0.03186241,-0.024112634,0.29646128,0.64388293,0.39557755,0.07080007,0.32885954,0.09750293
0.8964876,0.75626594,0.06265759,-0.030113222,0.25515312,0.5795725,0.14233613,0.07574523,-0.4315238,0.09060189
0.9698484,0.8988661,0.33517948,0.41469067,0.44463265,0.67693126,0.78154063,-0.032697126,1.256919,-0.0481223
0.91353506,0.7919951,-0.017873017,-0.088259436,0.26854768,0.62653375,0.19102164,0.054786433,-0.3471653,0.068778396
0.9772025,0.9042142,0.5709617,0.5015166,0.41731077,0.57465243,0.162258,-0.033879958,-0.7515649,-0.051575698
0.9933331,0.95767206,-0.26555797,-0.04548096,0.49211022,0.8766448,0.937806,-0.03514281,1.7623163,-0.05381814
0.9111146,0.80205613,0.016589213,0.014669645,0.28846478,0.64411825,0.3516168,0.07172928,0.19314662,0.087814525
0.9040986,0.7715336,0.11300795,0.0195876,0.26934022,0.5715059,0.14398526,0.049212847,-0.4605586,0.06456184
0.98966706,0.93307436,0.7071839,0.6482773,0.48385945,0.5686959,0.14983045,-0.03504263,-0.85567987,-0.053768735
0.965884,0.8923667,-0.09290488,0.012769567,0.38121492,0.75852346,0.7597988,-0.027735434,1.2037313,-0.03820167
0.9698486,0.90581685,-0.0019510799,0.13958721,0.41538873,0.7551593,0.824003,-0.030544912,1.3509843,-0.043596
0.9553945,0.8516652,-0.016085906,-0.14136405,0.28412902,0.71141154,0.14082897,-0.02039282,-0.60455817,-0.03245715
0.98990345,0.93587184,-0.1938718,-0.31809568,0.3622419,0.8592197,0.18383908,-0.03444031,-0.7996333,-0.052873984
0.96913713,0.89000446,-0.19848669,-0.22315548,0.3289919,0.7696382,0.33064753,-0.022317039,-0.11761799,-0.032568533
0.93533194,0.8125178,0.3841554,0.2872958,0.33857143,0.54966587,0.1266511,-0.0031452065,-0.5586524,-0.006303974
0.999104,0.9908822,0.70393205,0.7981726,0.71186924,0.84775513,0.95746684,-0.03531303,1.7739178,-0.054445997
0.93372416,0.80941176,0.36705294,0.29551685,0.33984897,0.54670954,0.19843526,0.003913399,-0.46122852,0.0031062
0.99845695,0.9801164,0.7090732,0.5928464,0.5616911,0.80170405,0.06310968,-0.035307955,-1.0306978,-0.054433826
0.9912455,0.94466126,-0.2553434,-0.3348823,0.37391704,0.87590045,0.24469146,-0.034679703,-0.7177268,-0.053241752
0.8910986,0.74943954,0.30488008,0.3180471,0.31869602,0.49383026,0.558707,0.036554724,0.7793972,0.06634618
0.9976315,0.9804463,0.83211297,0.8322301,0.6511244,0.7127066,0.68025476,-0.035306804,0.03529079,-0.05442565
0.99993545,0.9983292,0.50029314,0.77070254,0.81175023,0.95704794,0.99741125,-0.035313297,2.1348937,-0.054447733
0.9775032,0.8960571,0.30572838,0.17627662,0.368942,0.71820056,0.12197169,-0.03130096,-0.8070681,-0.048113197
0.9928395,0.95921564,0.76650655,0.74969614,0.5517676,0.66010827,0.57593316,-0.03524196,-0.023385558,-0.05424922
0.9980869,0.9746539,0.82379955,0.77115315,0.6024979,0.7085135,0.27205357,-0.035304956,-0.9139477,-0.054423653
0.9880957,0.92201364,0.54122907,0.4303587,0.45125917,0.6891809,0.12263715,-0.03445959,-0.8920779,-0.05278474
0.9990873,0.99172735,0.19440383,0.49704963,0.67405796,0.9200394,0.9823819,-0.0353129,2.0018818,-0.05444507
0.96289074,0.8626039,0.15945205,0.01757178,0.32108074,0.70395195,0.11856092,-0.02470138,-0.75789815,-0.038669396
0.8747947,0.7410843,0.07426184,0.02404476,0.27908173,0.5726569,0.31189576,0.15920806,0.07231424,0.21178067
0.95334417,0.8432095,0.27195522,0.1671149,0.32525134,0.6207323,0.11493612,-0.02070656,-0.7059892,-0.031491667
0.9712977,0.90468675,0.00759026,0.06261995,0.38406488,0.7762116,0.6641371,-0.028971551,0.82670164,-0.043200437
0.9738616,0.88861984,0.46419796,0.36699787,0.40293658,0.63401467,0.14185764,-0.03062234,-0.7743456,-0.04671162
0.9905443,0.9424121,-0.35185754,-0.32875383,0.39263713,0.87418085,0.5663334,-0.034283966,0.15380193,-0.052252363
0.9421164,0.8247074,0.13814932,0.016300421,0.29712197,0.6409911,0.11909836,-0.006726278,-0.6490645,-0.011726541
0.9975599,0.97402376,0.0826626,-0.14589284,0.4378348,0.89858353,0.06294874,-0.035289124,-1.0174783,-0.05439117
0.9530456,0.84783614,0.3325018,0.23897281,0.33627215,0.60168636,0.14728919,-0.020691564,-0.6287489,-0.03116035
0.97378767,0.8982067,-0.050337847,-0.14909734,0.33432603,0.7813986,0.21656868,-0.0279415,-0.5697913,-0.0440922
0.9999741,0.99914926,0.6063304,0.8289301,0.8537019,0.9650867,0.99811727,-0.0353133,2.14444,-0.054447737
0.98756784,0.9330102,0.7676991,0.7474877,0.52133346,0.5163871,0.44391605,-0.03502069,-0.20600289,-0.05373927
0.9995054,0.99269444,-0.33884835,0.058102585,0.6551274,0.9534734,0.9937731,-0.03531312,2.0988162,-0.05444627
0.9952784,0.973154,0.7379336,0.7653365,0.6024152,0.7220747,0.7688414,-0.035287447,0.69121224,-0.054361563
0.9483626,0.8362407,-0.119053796,-0.20553394,0.2808736,0.71198714,0.20895897,-0.006061856,-0.35360956,-0.011296627
0.9998558,0.99750346,0.07040434,0.48318836,0.7622101,0.96780807,0.9943709,-0.03531329,2.0843484,-0.05444764
0.99920195,0.989412,-0.14845271,0.23291722,0.65112543,0.93264866,0.9933857,-0.035313044,2.1025755,-0.0544456
0.9691695,0.8652603,0.40111652,0.27441746,0.37324762,0.6386984,0.11713068,-0.028349083,-0.75338024,-0.04313611
0.94833285,0.8278485,-0.08474877,-0.18062939,0.29705098,0.7157418,0.1899136,-0.003033145,-0.4249691,-0.008780014
0.94098276,0.81592274,0.2911608,0.19171979,0.32251298,0.57505137,0.10851315,-0.0022032054,-0.64695126,-0.005356077
0.91901964,0.79528743,0.17049083,0.0665301,0.29224908,0.6005635,0.14777055,0.018621536,-0.50613385,0.02261367
0.9458856,0.8240229,0.28287858,0.15399174,0.320641,0.6158475,0.10484346,-0.009661433,-0.6888378,-0.015953427
0.88411486,0.75817436,0.14587754,0.0689489,0.25629246,0.5293271,0.12833892,0.081997864,-0.42227566,0.10650172
0.9419813,0.8235783,0.042509537,-0.07829153,0.29409173,0.67162514,0.1244726,-0.0009464228,-0.6234392,-0.0038865358
0.9745908,0.90927315,-0.18369119,-0.2040507,0.34841233,0.78997535,0.33191848,-0.028579425,-0.2901157,-0.04375209
0.9859392,0.93371177,0.15742414,0.3427648,0.4975469,0.76193583,0.9215881,-0.034978174,1.783587,-0.053327784
0.9818336,0.92483526,0.2772566,0.4014465,0.4789134,0.7445318,0.84028274,-0.034183934,1.3510853,-0.05167133
0.9650994,0.9113314,-0.021951156,0.07351503,0.37725443,0.7546097,0.61168295,-0.022073423,0.6388671,-0.032977585
0.99804944,0.98003036,-0.35138962,-0.08369851,0.55876726,0.9280547,0.96712804,-0.035300348,1.8904958,-0.054388702
0.97758615,0.90297276,0.64571434,0.607734,0.4541003,0.57836854,0.37145853,-0.033378754,-0.28907987,-0.050832972
0.99060065,0.94662315,0.7128919,0.667043,0.49342012,0.64355206,0.3146885,-0.03511856,-0.70213133,-0.054010857
0.95482755,0.8562356,0.5257361,0.48088494,0.38629562,0.54208124,0.2911855,-0.026175123,-0.28971437,-0.038957532
0.96550196,0.8729423,-0.17758384,-0.23955937,0.3122502,0.76110697,0.24954344,-0.024556378,-0.47459498,-0.03678723
0.9900183,0.9501174,0.3553091,0.4557902,0.53364867,0.7844771,0.86953044,-0.035089232,1.4203789,-0.05378472
0.9969702,0.97480136,-0.44805276,-0.34187838,0.466467,0.9257153,0.74583715,-0.03519851,0.5839437,-0.054152958
0.8743404,0.7416592,0.14653133,0.07548436,0.25461915,0.53266764,0.19041058,0.1408723,-0.15797068,0.16914925
0.99201804,0.96792376,0.5221748,0.61749184,0.5704618,0.77043134,0.832068,-0.035221975,1.1704276,-0.054156594
0.9978921,0.9771631,0.8166878,0.7685687,0.58977914,0.7081115,0.22731505,-0.035306275,-0.9260176,-0.05442712
0.993536,0.96249574,-0.30833802,-0.18418913,0.45409703,0.8933993,0.7793068,-0.03477367,0.90729797,-0.053223226
0.9978853,0.98128,-0.08190278,0.2380898,0.60273933,0.9055597,0.98108226,-0.03530946,2.0104318,-0.054426137
0.9992409,0.98601145,0.6571288,0.5194345,0.60475475,0.8685315,0.05075922,-0.035311177,-1.0449896,-0.054442
0.9632551,0.87820613,0.13267885,0.27163664,0.4170699,0.6689125,0.8704549,-0.03242684,1.6245258,-0.04633844
0.99303544,0.95587313,-0.34355167,-0.38250622,0.37224537,0.8869636,0.33899674,-0.034868244,-0.57423526,-0.053616196
0.9676268,0.9053945,0.2296674,0.31551075,0.41971844,0.714766,0.7332588,-0.030424977,0.9503636,-0.04468734
0.997891,0.982025,0.8284295,0.84129035,0.6683511,0.7309639,0.8115925,-0.03531101,0.8846974,-0.05443719
0.91481096,0.7935127,0.45189753,0.42339563,0.35733733,0.47040358,0.31635904,0.016763782,-0.03787623,0.024946004
0.99954075,0.9909641,-0.54801416,-0.57842237,0.48785764,0.96860003,0.41775295,-0.03531174,-0.83451927,-0.0544436
0.89902854,0.7597791,-0.08779014,-0.09262865,0.27471432,0.6220037,0.36142063,0.13090417,0.36021325,0.19403975
0.9598247,0.88827914,0.038016453,0.11152537,0.3824557,0.7253285,0.662435,-0.017805718,0.8700687,-0.023294264
0.84993714,0.69634145,0.18405677,0.09587988,0.24878362,0.46055806,0.124125466,0.19100405,-0.30603072,0.25668275
0.975039,0.89934695,-0.22823216,-0.26777542,0.33185914,0.79575634,0.316816,-0.028292552,-0.28635925,-0.042271756
0.9944961,0.9684731,0.29861462,0.44943416,0.5705529,0.8502919,0.8958953,-0.03524207,1.473477,-0.05423424
0.98544073,0.9364609,-0.057200525,0.08842674,0.44963658,0.8275993,0.8629478,-0.034206353,1.427678,-0.0516208
0.91032,0.76981366,0.4566974,0.42676175,0.34005848,0.45163187,0.2886061,0.020241803,-0.027854871,0.028456077
0.99087405,0.95361465,-0.08654628,0.08091442,0.488994,0.86114955,0.89330405,-0.034889244,1.5042799,-0.05327914
0.9610325,0.8743843,-0.054757833,0.06457329,0.38217643,0.7350006,0.77382207,-0.022753352,1.2755843,-0.02947824
0.9962826,0.97203124,-0.42477006,-0.22324878,0.5063309,0.9110697,0.90679884,-0.035226308,1.5911664,-0.054137666
0.96177626,0.8620694,0.20008832,0.068457976,0.3324522,0.67323565,0.113869324,-0.023441788,-0.75011945,-0.036354624
0.8882357,0.7693959,0.020809747,0.016071323,0.2722124,0.5955844,0.35552078,0.12019092,0.25980783,0.16603647
0.9860481,0.92741436,-0.25946,-0.32641652,0.33937505,0.8387145,0.25076288,-0.033553142,-0.5807219,-0.0513693
0.9830817,0.9344382,0.06520025,0.25082594,0.47447792,0.7701906,0.89949155,-0.034608804,1.6821598,-0.0523512
0.93807304,0.84085864,-0.12384278,-0.077120356,0.32625782,0.7032718,0.59159094,-0.00386066,0.6813667,0.005009966
0.9607529,0.8832475,-0.09056563,0.022105234,0.38393998,0.7380911,0.77442515,-0.025523592,1.257956,-0.032802206
0.9530469,0.8547404,0.12848379,0.011659354,0.31081325,0.66218424,0.12808332,-0.019175474,-0.68485695,-0.030049762
0.953943,0.8380033,-0.08711971,-0.18811695,0.2952153,0.71517694,0.16450799,-0.01446839,-0.53694016,-0.02446974
0.9866227,0.9284767,0.6752636,0.6514558,0.49561256,0.6194871,0.41985542,-0.034470987,-0.32228038,-0.05278173
0.99153465,0.9415597,-0.23893711,-0.34878907,0.35811952,0.87160176,0.22283593,-0.0346782,-0.7725446,-0.05330816
0.92135465,0.81319755,0.1501177,0.20573103,0.32758772,0.6022136,0.565686,0.0057540676,0.8510428,0.013903345
0.9850043,0.9188355,-0.10488896,-0.23818597,0.33868352,0.81459993,0.13894941,-0.03358636,-0.8235368,-0.051588926
0.94622403,0.8407171,0.07889613,-0.014223134,0.30243295,0.6608661,0.16590208,-0.0032287121,-0.5475682,-0.007731785
0.99104947,0.95171314,-0.086166285,0.15595695,0.49947038,0.83403075,0.9400722,-0.0351245,1.8340405,-0.053785548
0.97209024,0.8877846,0.28088048,0.1518254,0.3618577,0.6965142,0.10945692,-0.030098652,-0.7902574,-0.046076912
0.96323115,0.8673377,-0.010552428,-0.11630486,0.31008053,0.73701227,0.15853246,-0.023640223,-0.68390566,-0.037562937
0.9981147,0.9866631,0.6933802,0.7517802,0.6653017,0.8323071,0.84777975,-0.03530859,0.9048281,-0.054430496
0.9754245,0.91961116,0.48918945,0.5220791,0.45881718,0.6754989,0.64314455,-0.033203527,0.6013445,-0.050250806
0.99911666,0.9887553,-0.5336473,-0.3540419,0.5552627,0.95788664,0.9163482,-0.03530556,1.4106184,-0.05441842
0.9879826,0.9337873,-0.30154246,-0.3443992,0.3594899,0.8538466,0.31750098,-0.033919826,-0.44355676,-0.051770844
0.9725129,0.8816702,0.59046507,0.54805744,0.41160485,0.51505053,0.19248755,-0.032313827,-0.6328067,-0.048558436
0.998849,0.9871866,-0.25009602,0.08364321,0.6130095,0.9413895,0.98270863,-0.035311207,1.9954526,-0.054435953
0.9724856,0.89769876,0.6046148,0.57712865,0.43783543,0.5840952,0.35997432,-0.032372776,-0.20402238,-0.04890682
0.9554548,0.87772757,-0.06262672,-0.0060675233,0.3525011,0.7298562,0.57731277,-0.020896336,0.5885998,-0.028887536
0.9960064,0.9682944,0.8045658,0.763262,0.56662774,0.6608342,0.27763796,-0.03528962,-0.83549386,-0.05438189
0.97119886,0.87906027,-0.18350929,-0.26125807,0.31283897,0.7798066,0.23081228,-0.026394146,-0.46907339,-0.04041202
0.98697853,0.93540186,-0.24043477,-0.07061622,0.44097468,0.8417299,0.88262033,-0.034472886,1.544438,-0.051982883
0.9980953,0.98313904,-0.17123283,0.15787546,0.59498286,0.9104011,0.98416716,-0.03530956,2.030727,-0.05442635
0.96667373,0.8751884,0.051854566,-0.082198866,0.3219449,0.7150849,0.11639683,-0.026836094,-0.7710401,-0.040141027
0.9759866,0.892509,-0.16650546,-0.27377602,0.32110357,0.79059094,0.19966377,-0.029928315,-0.6315684,-0.04593098
0.9970849,0.9705434,-0.40826234,-0.46495658,0.40194097,0.92051184,0.31786895,-0.035253335,-0.7643883,-0.054319862
0.9916692,0.9409139,0.6411241,0.5548977,0.49069488,0.681647,0.14990127,-0.035068985,-0.9087858,-0.053911306
0.98738325,0.9303887,0.63570106,0.59963554,0.47286293,0.6531961,0.33199275,-0.034518618,-0.46265924,-0.05295464
0.969276,0.88406736,-0.23957172,-0.22872633,0.32561955,0.7751279,0.40855774,-0.024058804,0.12437552,-0.035600558
0.9920793,0.9576377,-0.28681535,-0.22912233,0.4416207,0.881591,0.617785,-0.03425653,0.18697023,-0.052342337
0.9980601,0.9769766,0.85099894,0.80945915,0.6137164,0.65523285,0.20073013,-0.035308633,-0.95223975,-0.05443156
0.9815072,0.9163072,-0.28418574,-0.269164,0.36588326,0.82470375,0.52539027,-0.03125378,0.18115036,-0.046380695
0.9734611,0.88996243,-0.17258684,-0.24320613,0.32284552,0.7995955,0.26477748,-0.028748672,-0.45528004,-0.044675943
0.98115,0.92198914,-0.04508851,0.08026051,0.4319466,0.81084234,0.82104075,-0.03346778,1.3164937,-0.05001573
0.9996935,0.9942434,0.93491334,0.9150134,0.75824845,0.7824528,0.6731563,-0.03531325,-0.55055267,-0.054447487
0.99204224,0.9424591,0.4669697,0.31810528,0.43256715,0.75058633,0.07112499,-0.035039585,-0.9552611,-0.053907126
0.9841703,0.919587,0.10554512,-0.058208004,0.35453358,0.7914066,0.088298775,-0.03352155,-0.8848349,-0.05157533
0.9969754,0.9781526,0.57119817,0.68134487,0.63626516,0.8150268,0.9191022,-0.035305563,1.6449898,-0.054413605
0.9629711,0.8623157,0.15980543,0.055479232,0.3359269,0.6850426,0.13115716,-0.02127351,-0.69974095,-0.032105494
0.9279694,0.8261307,0.0955741,0.17099957,0.35207418,0.6431143,0.6663397,-0.0064627365,1.0459238,0.0004749428
0.94811606,0.8359692,0.18698467,0.06771162,0.31168252,0.6382483,0.112278596,-0.014820273,-0.67495024,-0.022257915
0.99910855,0.98903704,-0.5289412,-0.3707145,0.55681163,0.9576051,0.9031919,-0.035303943,1.2521414,-0.054414272
0.9962179,0.9633497,0.7613421,0.6956586,0.54935277,0.679431,0.15869504,-0.035278995,-0.9420192,-0.054358244
0.9727001,0.8858529,-0.101353586,-0.22139731,0.31591082,0.76442933,0.15289885,-0.029137854,-0.7060693,-0.04413033
0.9808697,0.90852743,-0.14084153,-0.26778096,0.33014926,0.81187034,0.16248377,-0.0327059,-0.74631584,-0.050026927
0.87829334,0.72994643,0.16333967,0.06602227,0.2579677,0.5439014,0.1363421,0.1270663,-0.37978595,0.15873936
0.9636701,0.8666638,0.48894724,0.41777787,0.40095133,0.5784397,0.17695902,-0.026643852,-0.66801476,-0.040535387
0.9389444,0.82993674,-0.061498165,-0.15495022,0.27784118,0.68886197,0.16982824,0.002042457,-0.4307213,-0.0012593382
0.99852234,0.9849,-0.39050993,-0.08547846,0.5755775,0.9351383,0.977412,-0.03530929,1.9712756,-0.054424994
0.99884784,0.9862269,-0.47255033,-0.23762228,0.57374287,0.95056975,0.96283454,-0.035308078,1.7876728,-0.054422922
0.99382913,0.9552011,-0.36670217,-0.40821594,0.3884032,0.8908564,0.34144166,-0.03496711,-0.5956778,-0.053707913
0.9248782,0.7940923,0.3792505,0.31002304,0.3223965,0.53217274,0.2050225,0.010153529,-0.34620878,0.01084332
0.9733893,0.9235635,0.28434372,0.3977508,0.45594993,0.7082833,0.74679327,-0.032855455,1.0388778,-0.049148146
0.98778343,0.9249747,-0.17330673,-0.3004087,0.35210267,0.8402159,0.1720954,-0.034042995,-0.7938053,-0.052313164
0.978164,0.8961789,0.66665834,0.6211165,0.45628208,0.5255475,0.2603695,-0.033656698,-0.56692415,-0.05104525
0.98896664,0.94406205,-0.32060072,-0.20605081,0.4155344,0.856787,0.74136394,-0.033677597,0.87562513,-0.05080856
0.98332244,0.91667527,0.20073518,0.08038502,0.38462856,0.7691168,0.13740323,-0.0328354,-0.8323442,-0.050455388
0.9321313,0.8233805,0.32954374,0.24138679,0.3188546,0.5331038,0.13318768,-0.010353155,-0.6010976,-0.013632196
